292,Jenna Wright,AW00011291,53,50 and above,VIP,2013-01-19,154,2,5873,2,2,2936,367
293,Seth Phillips,AW00011292,58,50 and above,VIP,2012-12-31,155,2,5910,5,5,2955,394
294,Luke Long,AW00011293,65,50 and above,New,2013-03-15,152,2,85,5,5,42,85
295,Dalton Clark,AW00011294,64,50 and above,New,2014-01-03,142,2,42,3,3,21,10
296,Taylor Lewis,AW00011295,66,50 and above,VIP,2013-01-09,154,2,6058,5,5,3029,378
297,Haley Richardson,AW00011296,84,50 and above,VIP,2013-01-29,154,2,5897,4,4,2948,368
298,Noah Coleman,AW00011297,85,50 and above,VIP,2013-02-20,153,2,5948,5,5,2974,349
299,Jon Luo,AW00011298,85,50 and above,VIP,2013-02-21,153,2,5922,5,5,2961,348
300,Orlando Vazquez,AW00011299,84,50 and above,VIP,2013-02-24,153,2,6015,4,4,3007,353
301,Fernando Barnes,AW00011300,60,50 and above,New,2013-12-31,143,27,1499,67,28,55,136
302,Cameron Rodriguez,AW00011301,60,50 and above,New,2013-10-11,145,2,131,5,5,65,32
303,Spencer Russell,AW00011302,54,50 and above,VIP,2013-02-02,153,2,5938,5,5,2969,349
304,Julia Coleman,AW00011303,59,50 and above,VIP,2013-02-23,153,2,5875,3,3,2937,345
305,Julia Garcia,AW00011304,54,50 and above,New,2013-04-22,151,2,122,5,5,61,122
306,Sean Evans,AW00011305,60,50 and above,New,2013-08-04,147,2,77,4,4,38,15
307,Micah Zhou,AW00011306,60,50 and above,New,2013-09-07,146,2,42,3,3,21,14
308,Hunter Rodriguez,AW00011307,60,50 and above,VIP,2013-02-08,153,2,5964,5,5,2982,350
309,Ian Gonzales,AW00011308,66,50 and above,New,2014-01-15,142,2,94,4,4,47,23
310,Victoria Lewis,AW00011309,66,50 and above,New,2014-01-05,142,2,42,3,3,21,7
311,Erin Sanders,AW00011310,61,50 and above,New,2013-12-24,143,2,77,4,4,38,19
312,Gabrielle Lopez,AW00011311,66,50 and above,New,2013-09-13,146,2,77,4,4,38,15
313,Sara Richardson,AW00011312,67,50 and above,New,2013-06-02,149,2,42,3,3,21,42
314,Trevor Jenkins,AW00011313,67,50 and above,New,2013-11-26,144,2,44,4,3,22,7
315,Mya Flores,AW00011314,55,50 and above,New,2013-12-03,143,2,47,4,3,23,4
316,Hailey Ward,AW00011315,66,50 and above,New,2013-12-17,143,2,42,3,3,21,6
317,Luke Allen,AW00011316,66,50 and above,New,2013-01-12,154,1,2350,2,2,2350,2350
318,Victoria Russell,AW00011317,62,50 and above,VIP,2013-02-18,153,2,5873,2,2,2936,345
319,Jessica Wilson,AW00011318,67,50 and above,New,2013-11-08,144,2,44,4,3,22,44
320,Jade Bailey,AW00011319,77,50 and above,VIP,2013-02-24,153,2,5930,4,4,2965,348
321,Morgan Hill,AW00011320,83,50 and above,New,2013-08-19,147,2,72,5,5,36,36
322,Terrance Raman,AW00011321,81,50 and above,New,2013-05-28,150,2,37,2,2,18,12
323,Sydney Garcia,AW00011322,82,50 and above,New,2013-05-21,150,2,44,4,3,22,22
324,Jose Patterson,AW00011323,82,50 and above,VIP,2013-01-30,154,2,6074,6,6,3037,379
325,Zachary Anderson,AW00011324,81,50 and above,VIP,2013-02-05,153,2,5945,4,4,2972,349
326,Elijah Ross,AW00011325,81,50 and above,VIP,2013-01-31,154,2,6044,7,7,3022,377
327,Rafael Xie,AW00011326,81,50 and above,VIP,2013-02-20,153,2,5948,5,5,2974,349
328,Jaime Moreno,AW00011327,80,50 and above,VIP,2013-02-01,153,2,5915,5,5,2957,347
329,Julian Griffin,AW00011328,80,50 and above,New,2013-04-07,151,2,4718,4,4,2359,1572
330,Andy Alvarez,AW00011329,79,50 and above,VIP,2013-02-10,153,2,5898,2,2,2949,346
331,Ryan Thompson,AW00011330,80,50 and above,New,2014-01-22,142,27,1134,57,24,42,103
332,Samantha Jenkins,AW00011331,51,50 and above,New,2014-01-24,142,27,1327,58,24,49,120
333,Deanna Ramos,AW00011332,57,50 and above,VIP,2013-01-06,154,2,5755,3,3,2877,383
334,Emily Miller,AW00011333,57,50 and above,VIP,2013-07-14,148,3,8163,6,6,2721,291
335,Nicole Brown,AW00011334,59,50 and above,VIP,2013-07-27,148,3,8154,6,6,2718,291
336,Carla Raman,AW00011335,48,40-49,VIP,2013-01-04,154,2,5744,4,4,2872,382
337,Shaun Raji,AW00011336,52,50 and above,New,2013-01-05,154,2,4441,5,5,2220,1110
338,Jerome Romero,AW00011337,58,50 and above,VIP,2013-07-19,148,3,8162,8,7,2720,291
339,Frank Navarro,AW00011338,53,50 and above,VIP,2012-12-30,155,2,5745,5,5,2872,410
340,Dennis She,AW00011339,58,50 and above,New,2013-01-25,154,2,4379,3,3,2189,1459
341,Melody Munoz,AW00011340,78,50 and above,New,2013-01-02,154,2,4413,5,5,2206,1471
342,Randy Zeng,AW00011341,83,50 and above,VIP,2013-07-19,148,3,8192,8,8,2730,303
343,Marshall Wang,AW00011342,52,50 and above,New,2013-07-12,148,1,49,3,3,49,49
344,Arthur Carlson,AW00011343,50,50 and above,VIP,2013-07-24,148,3,8222,9,9,2740,304
345,Jessie Jimenez,AW00011344,62,50 and above,VIP,2013-07-23,148,3,8119,7,7,2706,312
346,Robin Ramos,AW00011345,63,50 and above,New,2012-12-31,155,2,4404,3,3,2202,2202
347,Deanna Gutierrez,AW00011346,59,50 and above,New,2013-02-11,153,2,4503,7,7,2251,1125
348,Roy Navarro,AW00011347,53,50 and above,New,2013-03-16,152,1,14,2,2,14,14
349,Shawn Rai,AW00011348,64,50 and above,New,2013-03-31,152,1,68,3,3,68,68
350,Mindy Luo,AW00011349,60,50 and above,New,2014-01-13,142,1,68,3,3,68,68
351,Cara Zhou,AW00011350,83,50 and above,New,2013-02-05,153,1,38,3,3,38,38
352,Anne Ramos,AW00011351,75,50 and above,VIP,2013-08-28,147,3,8068,5,5,2689,310
353,Raymond Rodriguez,AW00011352,80,50 and above,New,2013-05-01,150,1,14,2,2,14,14
354,Carrie Ortega,AW00011353,79,50 and above,VIP,2013-08-08,147,3,8078,6,6,2692,310
355,Deanna Suarez,AW00011354,78,50 and above,New,2013-12-03,143,1,23,3,3,23,23
356,Roberto Gutierrez,AW00011355,77,50 and above,New,2013-09-26,146,1,14,2,2,14,14
357,Terrence Carson,AW00011356,40,40-49,VIP,2013-10-31,145,3,5069,8,8,1689,174
358,Ramon Ye,AW00011357,41,40-49,Regular,2013-10-29,145,3,4943,5,5,1647,176
359,Cynthia Malhotra,AW00011358,41,40-49,VIP,2013-11-14,144,3,5034,8,8,1678,173
360,Jarrod Prasad,AW00011359,41,40-49,Regular,2013-12-04,143,3,4959,8,8,1653,165
361,Tyrone Serrano,AW00011360,41,40-49,VIP,2013-12-22,143,3,5025,6,6,1675,167
362,Cindy Ramos,AW00011361,43,40-49,New,2013-11-24,144,2,115,4,4,57,115
363,Damien Shan,AW00011362,42,40-49,New,2013-09-24,146,2,77,3,3,38,12
364,Julian Ross,AW00011363,42,40-49,VIP,2013-12-18,143,3,5035,5,5,1678,167
365,Jennifer Collins,AW00011364,40,40-49,Regular,2013-12-26,143,3,4921,4,4,1640,164
366,Brittney Sun,AW00011365,41,40-49,VIP,2013-12-22,143,3,5024,7,7,1674,162
367,Virginia Patel,AW00011366,40,40-49,New,2013-08-15,147,2,77,3,3,38,38
368,Calvin Nara,AW00011367,41,40-49,New,2013-11-25,144,2,86,4,4,43,21
369,Edward Miller,AW00011368,41,40-49,VIP,2013-12-01,143,3,5105,11,11,1701,170
370,Ashlee Tang,AW00011369,41,40-49,New,2013-12-27,143,2,119,4,4,59,23
371,Alicia Xu,AW00011370,42,40-49,New,2013-10-01,145,2,80,3,3,40,26
372,Lacey Jai,AW00011371,42,40-49,New,2013-12-28,143,2,75,2,2,37,75
373,Wendy Romero,AW00011372,42,40-49,Regular,2013-12-14,143,3,4965,5,5,1655,165
374,Carly Luo,AW00011373,71,50 and above,New,2013-08-27,147,1,38,3,3,38,38
375,Jimmy Ortega,AW00011374,77,50 and above,New,2013-04-15,151,1,69,3,3,69,69
376,Francisco Martinez,AW00011375,77,50 and above,New,2013-10-17,145,1,14,2,2,14,14
377,Lance Vazquez,AW00011376,77,50 and above,New,2013-10-15,145,1,78,2,2,78,78
378,David Robinett,AW00011377,59,50 and above,New,2013-02-28,153,1,84,3,3,84,84
379,Shannon Liang,AW00011378,60,50 and above,New,2013-02-14,153,2,4436,4,4,2218,1109
380,Gary Vazquez,AW00011379,49,40-49,New,2013-02-26,153,2,4426,4,4,2213,1106
381,Mitchell Kumar,AW00011380,61,50 and above,VIP,2013-02-03,153,2,5838,6,6,2919,364
382,Meredith Raman,AW00011381,55,50 and above,VIP,2013-08-18,147,3,8161,5,5,2720,313
383,Edward Patterson,AW00011382,51,50 and above,New,2013-02-16,153,2,4344,2,2,2172,1448
384,Marie Gill,AW00011383,59,50 and above,New,2014-01-01,142,1,49,3,3,49,49
385,Tiffany Wang,AW00011384,54,50 and above,New,2013-08-02,147,1,49,3,3,49,49
386,Miguel Allen,AW00011385,54,50 and above,New,2013-07-06,148,1,14,2,2,14,14
387,Jaclyn Cai,AW00011386,54,50 and above,New,2013-11-02,144,1,69,3,3,69,69
388,Megan Ramirez,AW00011387,61,50 and above,VIP,2013-04-01,151,3,6959,6,6,2319,331
389,Joseph Martin,AW00011388,60,50 and above,VIP,2013-04-26,151,3,6987,7,7,2329,332
390,Karl Shan,AW00011389,44,40-49,New,2013-11-17,144,1,69,3,3,69,69
391,Christine Raji,AW00011390,49,40-49,New,2013-11-07,144,1,49,3,3,49,49
392,Lindsay Xie,AW00011391,49,40-49,New,2013-10-26,145,1,34,2,2,34,34
393,Willie Zhao,AW00011392,44,40-49,New,2013-03-29,152,1,29,1,1,29,29
394,Kurt Pal,AW00011393,51,50 and above,New,2013-07-16,148,1,14,2,2,14,14
395,George McDonald,AW00011394,50,50 and above,VIP,2013-08-02,147,3,8162,7,7,2720,326
396,Beth Gutierrez,AW00011395,49,40-49,VIP,2013-02-20,153,2,5730,3,3,2865,382
397,Ian Lopez,AW00011396,50,50 and above,New,2013-10-26,145,1,29,1,1,29,29
398,Latoya Shan,AW00011397,51,50 and above,New,2013-07-07,148,1,38,3,3,38,38
399,Colin Nath,AW00011398,50,50 and above,VIP,2013-08-02,147,3,8114,4,4,2704,324
400,Brenda Mehta,AW00011399,50,50 and above,New,2013-04-13,151,1,14,2,2,14,14
401,Franklin Raji,AW00011400,45,40-49,VIP,2013-07-19,148,3,6968,8,7,2322,290
402,Linda Navarro,AW00011401,50,50 and above,New,2013-03-08,152,3,5020,6,6,1673,1004
403,Kelli Cai,AW00011402,50,50 and above,New,2013-04-02,151,3,5059,10,9,1686,1011
404,Nancy Schmidt,AW00011403,45,40-49,New,2013-05-28,150,3,5032,9,9,1677,718
405,Megan Taylor,AW00011404,68,50 and above,New,2013-02-10,153,1,34,2,2,34,34
406,Bonnie Goel,AW00011405,68,50 and above,New,2013-03-31,152,1,54,1,1,54,54
407,Latoya Xu,AW00011406,68,50 and above,New,2013-02-09,153,2,4415,6,6,2207,1471
408,Mario She,AW00011407,68,50 and above,New,2013-06-23,149,1,54,1,1,54,54
409,Darren Gill,AW00011408,61,50 and above,New,2013-03-05,152,1,34,3,3,34,34
410,Jacqueline Hayes,AW00011409,46,40-49,New,2013-01-28,154,2,4444,5,5,2222,2222
411,Maurice Goel,AW00011410,NULL,50 and above,New,2013-02-04,153,2,4464,5,5,2232,1488
412,Devin Ross,AW00011411,66,50 and above,New,2013-08-04,147,1,38,3,3,38,38
413,Sydney Bryant,AW00011412,66,50 and above,VIP,2013-10-11,145,4,9880,11,10,2470,429
414,Megan Stewart,AW00011413,66,50 and above,VIP,2013-09-05,146,4,7190,11,10,1797,287
415,Ian Richardson,AW00011414,66,50 and above,VIP,2013-09-15,146,4,7191,10,10,1797,287
416,Randy She,AW00011415,76,50 and above,New,2013-08-16,147,1,14,2,2,14,14
417,Katrina Becker,AW00011416,75,50 and above,New,2013-05-05,150,3,4928,5,4,1642,821
418,Lacey Zheng,AW00011417,75,50 and above,VIP,2013-12-15,143,7,11248,17,14,1606,865
419,Rafael Hu,AW00011418,75,50 and above,New,2013-12-17,143,1,40,2,2,40,40
420,Kyle Scott,AW00011419,75,50 and above,New,2013-06-27,149,2,231,6,6,115,77
421,Jordan Turner,AW00011420,73,50 and above,VIP,2013-11-29,144,7,11200,17,16,1600,933
422,Amy Sun,AW00011421,73,50 and above,VIP,2013-10-09,145,4,9780,4,4,2445,425
423,Dustin Deng,AW00011422,73,50 and above,VIP,2013-11-03,144,4,7075,10,10,1768,262
424,Jasmine Stewart,AW00011423,65,50 and above,VIP,2013-10-20,145,4,9905,10,10,2476,450
425,Pamela Garcia,AW00011424,61,50 and above,New,2013-04-21,151,1,44,2,2,44,44
426,Ariana Gray,AW00011425,60,50 and above,VIP,2013-12-21,143,6,10528,15,15,1754,809
427,Kristopher Mehta,AW00011426,66,50 and above,New,2013-04-09,151,1,35,1,1,35,35
428,Desiree Dominguez,AW00011427,66,50 and above,VIP,2013-10-20,145,4,9918,9,8,2479,450
429,Deanna Perez,AW00011428,66,50 and above,VIP,2013-10-22,145,4,9954,12,12,2488,452
430,Marco Lopez,AW00011429,67,50 and above,VIP,2013-12-24,143,6,10468,17,14,1744,872
431,Casey Yuan,AW00011430,68,50 and above,New,2013-03-19,152,1,85,2,2,85,85
432,Bryant Garcia,AW00011431,51,50 and above,VIP,2013-09-30,146,4,9913,11,8,2478,472
433,Dominique Prasad,AW00011432,68,50 and above,VIP,2013-12-25,143,6,9330,16,15,1555,777
434,Maurice Shan,AW00011433,68,50 and above,New,2013-09-14,146,6,12914,13,12,2152,1434
435,Andre Lopez,AW00011434,63,50 and above,New,2013-07-15,148,2,70,4,4,35,70
436,Robin Romero,AW00011435,70,50 and above,New,2014-01-04,142,1,35,1,1,35,35
437,Taylor Cox,AW00011436,69,50 and above,New,2013-06-19,149,2,81,4,4,40,81
438,Alfredo Moreno,AW00011437,70,50 and above,New,2013-12-19,143,1,54,1,1,54,54
439,Jenny Nara,AW00011438,70,50 and above,New,2013-02-05,153,1,35,1,1,35,35
440,Janet Munoz,AW00011439,72,50 and above,New,2013-10-20,145,6,12488,14,12,2081,1135
441,Sergio Weber,AW00011440,72,50 and above,New,2013-03-27,152,1,78,2,2,78,78
442,Erika Gomez,AW00011441,73,50 and above,New,2014-01-08,142,1,44,2,2,44,44
443,Joseph Harris,AW00011442,72,50 and above,New,2013-09-29,146,1,35,1,1,35,35
444,Grace Griffin,AW00011443,44,40-49,VIP,2013-10-01,145,3,8235,8,8,2745,294
445,Tina Mehta,AW00011444,44,40-49,VIP,2013-06-02,149,3,8136,5,5,2712,339
446,Kari Kim,AW00011445,45,40-49,VIP,2013-06-28,149,3,8098,5,5,2699,337
447,Bethany Chander,AW00011446,45,40-49,VIP,2013-06-21,149,3,8237,7,6,2745,343
448,Jennifer Roberts,AW00011447,45,40-49,VIP,2013-05-31,150,3,8078,6,6,2692,351
449,Kyle Patterson,AW00011448,45,40-49,VIP,2013-06-21,149,3,8132,7,7,2710,338
450,Alvin Hu,AW00011449,45,40-49,VIP,2013-06-24,149,3,8130,7,7,2710,338
451,Brett Mehta,AW00011450,44,40-49,VIP,2013-06-17,149,3,8173,9,9,2724,340
452,Ruben MuΓö£ΓûÆoz,AW00011451,45,40-49,VIP,2013-06-05,149,3,8250,9,9,2750,358
453,Erika Rubio,AW00011452,46,40-49,VIP,2013-06-12,149,3,8183,5,5,2727,355
454,Stanley Malhotra,AW00011453,41,40-49,VIP,2013-06-19,149,3,8177,6,6,2725,355
455,Melinda Navarro,AW00011454,46,40-49,VIP,2013-06-18,149,3,8089,4,4,2696,351
456,Ross Sanz,AW00011455,46,40-49,VIP,2013-05-31,150,3,8142,5,5,2714,370
457,Jon Gao,AW00011456,45,40-49,VIP,2013-05-31,150,3,8224,11,10,2741,373
458,Jaime Gutierrez,AW00011457,47,40-49,VIP,2013-06-01,149,3,8211,10,9,2737,357
459,Bianca Liu,AW00011458,47,40-49,New,2014-01-18,142,3,97,7,7,32,9
460,Tasha Deng,AW00011459,47,40-49,VIP,2013-06-18,149,3,8141,5,5,2713,353
461,Melvin Chande,AW00011460,42,40-49,VIP,2013-06-10,149,3,8137,6,6,2712,353
462,Victor Jimenez,AW00011461,48,40-49,VIP,2013-07-21,148,3,8089,4,4,2696,337
463,Laura Lin,AW00011462,48,40-49,VIP,2013-07-25,148,3,8116,5,5,2705,338
464,Alisha Beck,AW00011463,48,40-49,New,2013-12-13,143,3,48,4,4,16,5
465,Alejandro Huang,AW00011464,48,40-49,VIP,2013-07-01,148,3,8128,7,7,2709,338
466,Louis Luo,AW00011465,49,40-49,VIP,2013-07-13,148,3,8158,4,4,2719,339
467,Grant Tang,AW00011466,48,40-49,New,2013-08-21,147,3,90,7,7,30,30
468,Arturo Zheng,AW00011467,50,50 and above,New,2014-01-02,142,3,56,5,4,18,9
469,Jaclyn Andersen,AW00011468,45,40-49,VIP,2013-08-21,147,3,6960,4,4,2320,290
470,Edwin Raji,AW00011469,47,40-49,New,2013-08-09,147,1,25,2,2,25,25
471,Jay Suarez,AW00011470,46,40-49,Regular,2013-02-21,153,2,4344,2,1,2172,334
472,Latasha Suarez,AW00011471,46,40-49,New,2013-05-17,150,1,54,1,1,54,54
473,Kenneth Kumar,AW00011472,57,50 and above,VIP,2013-10-26,145,3,8165,6,6,2721,302
474,Grace Henderson,AW00011473,39,30-39,New,2013-06-02,149,1,63,2,2,63,63
475,Melvin Xu,AW00011474,40,40-49,New,2013-09-26,146,1,49,3,3,49,49
476,Cesar Subram,AW00011475,41,40-49,New,2013-04-23,151,1,69,4,4,69,69
477,Erika Navarro,AW00011476,45,40-49,New,2013-11-01,144,1,54,1,1,54,54
478,Tristan Hughes,AW00011477,41,40-49,New,2013-09-25,146,1,35,1,1,35,35
479,Billy Hernandez,AW00011478,41,40-49,New,2013-04-19,151,1,54,1,1,54,54
480,Darryl Wu,AW00011479,47,40-49,New,2013-05-24,150,3,4970,9,9,1656,994
481,Colleen Ma,AW00011480,41,40-49,New,2013-07-25,148,3,4935,7,6,1645,705
482,Erica Hu,AW00011481,47,40-49,Regular,2013-04-21,151,3,4978,6,6,1659,331
483,Adrienne Torres,AW00011482,47,40-49,VIP,2013-09-10,146,3,8143,5,5,2714,339
484,Calvin Chande,AW00011483,42,40-49,New,2013-07-19,148,3,4966,4,3,1655,709
485,Erick Sai,AW00011484,42,40-49,Regular,2013-03-30,152,3,4985,6,6,1661,356
486,Donald Chandra,AW00011485,47,40-49,VIP,2013-09-12,146,3,7049,7,7,2349,293
487,Ariana Rogers,AW00011486,43,40-49,New,2013-11-24,144,1,35,1,1,35,35
488,Morgan Jones,AW00011487,48,40-49,New,2013-12-15,143,1,54,1,1,54,54
489,Jermaine Lopez,AW00011488,48,40-49,VIP,2013-08-30,147,3,8090,5,5,2696,367
490,Deborah Goel,AW00011489,49,40-49,VIP,2013-09-28,146,3,8127,7,7,2709,353
491,Danny Rubio,AW00011490,49,40-49,New,2013-04-04,151,1,54,1,1,54,54
492,Andre Perez,AW00011491,43,40-49,VIP,2013-09-07,146,3,8158,7,7,2719,370
493,Terrence Chander,AW00011492,43,40-49,Regular,2013-02-19,153,2,4404,3,3,2202,367
494,Dawn Wu,AW00011493,49,40-49,VIP,2013-09-12,146,3,6959,6,6,2319,316
495,Jimmy Gutierrez,AW00011494,49,40-49,VIP,2013-09-30,146,3,6974,5,5,2324,332
496,Francis Jimenez,AW00011495,48,40-49,New,2013-10-26,145,1,14,2,2,14,14
497,Gary Ortega,AW00011496,49,40-49,VIP,2013-11-05,144,3,7014,7,7,2338,292
498,Katrina Nath,AW00011497,44,40-49,New,2013-11-04,144,1,35,1,1,35,35
499,Arturo Sun,AW00011498,46,40-49,New,2014-01-09,142,16,560,30,18,35,50
500,Pedro Vance,AW00011499,45,40-49,New,2013-06-29,149,2,192,6,6,96,96
501,Sarah Simmons,AW00011500,45,40-49,Regular,2014-01-10,142,16,653,30,23,40,54
502,Brandy Chandra,AW00011501,44,40-49,New,2014-01-22,142,16,871,33,23,54,87
503,Jared Peterson,AW00011502,45,40-49,Regular,2014-01-27,142,16,1020,42,25,63,85
504,Dennis Wu,AW00011503,89,50 and above,New,2013-12-08,143,2,61,3,3,30,8
505,Jordan Baker,AW00011504,89,50 and above,New,2013-05-03,150,2,44,4,3,22,44
506,Jasmine Powell,AW00011505,53,50 and above,New,2013-12-24,143,16,845,36,22,52,84
507,Nicholas Brown,AW00011506,54,50 and above,New,2014-01-22,142,16,748,36,24,46,74
508,Isabella Russell,AW00011507,53,50 and above,New,2014-01-20,142,16,651,31,20,40,59
509,Elizabeth Wilson,AW00011508,53,50 and above,New,2013-05-14,150,2,77,4,4,38,77
510,Roger Harui,AW00011509,61,50 and above,New,2013-07-29,148,1,196,3,3,196,196
511,Seth Roberts,AW00011510,66,50 and above,New,2013-12-26,143,5,257,16,14,51,28
512,Caleb Perry,AW00011511,61,50 and above,New,2013-03-13,152,1,35,1,1,35,35
513,Natalie Campbell,AW00011512,49,40-49,New,2013-12-28,143,1,2320,1,1,2320,2320
514,Alyssa Howard,AW00011513,60,50 and above,New,2013-06-08,149,1,863,5,5,863,863
515,Dalton Diaz,AW00011514,60,50 and above,New,2013-06-24,149,1,40,2,2,40,40
516,Shannon Huang,AW00011515,66,50 and above,VIP,2013-04-20,151,2,5930,4,4,2965,296
517,Mya Gonzales,AW00011516,49,40-49,VIP,2013-06-16,149,2,5915,5,5,2957,281
518,Katherine Bryant,AW00011517,66,50 and above,New,2013-08-23,147,2,101,5,5,50,50
519,Edward Washington,AW00011518,65,50 and above,New,2013-11-11,144,2,82,6,6,41,82
520,Jerome Navarro,AW00011519,65,50 and above,New,2014-01-11,142,16,756,36,20,47,75
521,Jada Morgan,AW00011520,65,50 and above,New,2014-01-19,142,16,822,32,24,51,74
522,Ariana Peterson,AW00011521,48,40-49,New,2013-11-07,144,2,44,4,3,22,5
523,Christian Hughes,AW00011522,53,50 and above,VIP,2013-02-01,153,2,5888,4,4,2944,346
524,Lucas Taylor,AW00011523,63,50 and above,New,2013-02-15,153,1,2377,3,3,2377,2377
525,Alyssa Jackson,AW00011524,64,50 and above,New,2013-10-17,145,2,42,3,3,21,21
526,Ariana Cook,AW00011525,64,50 and above,VIP,2013-02-22,153,2,5935,4,4,2967,349
527,Katherine Diaz,AW00011526,52,50 and above,New,2013-02-03,153,1,2377,3,3,2377,2377
528,Jenna Green,AW00011527,64,50 and above,New,2013-11-01,144,2,39,3,2,19,4
529,Joan Washington,AW00011528,57,50 and above,VIP,2013-02-19,153,2,5959,6,6,2979,350
530,Austin Bryant,AW00011529,62,50 and above,VIP,2013-02-04,153,2,5944,6,6,2972,349
531,Andrew Martinez,AW00011530,62,50 and above,New,2013-12-30,143,16,572,26,18,35,52
532,Nina Yuan,AW00011531,63,50 and above,VIP,2013-02-08,153,2,5875,3,3,2937,326
533,Lauren Miller,AW00011532,63,50 and above,New,2013-12-27,143,2,44,4,3,22,5
534,Ebony Gill,AW00011533,57,50 and above,New,2014-01-10,142,2,37,2,2,18,4
535,Cameron Lewis,AW00011534,61,50 and above,VIP,2013-02-14,153,2,5919,4,4,2959,348
536,Devin Nelson,AW00011535,62,50 and above,VIP,2013-03-15,152,2,5919,6,6,2959,328
537,Logan Chow,AW00011536,56,50 and above,VIP,2013-03-21,152,2,5915,5,5,2957,328
538,Dakota Ross,AW00011537,62,50 and above,VIP,2013-03-24,152,2,5873,2,2,2936,326
539,Nicole Taylor,AW00011538,60,50 and above,VIP,2013-03-01,152,2,5895,3,3,2947,327
540,Justin Washington,AW00011539,55,50 and above,VIP,2013-03-25,152,2,5997,6,6,2998,333
541,Alberto Navarro,AW00011540,55,50 and above,VIP,2013-03-21,152,2,5958,5,5,2979,331
542,Aidan Ross,AW00011541,61,50 and above,VIP,2013-04-13,151,2,5973,5,5,2986,314
543,Alejandro Tang,AW00011542,46,40-49,New,2013-05-11,150,1,34,3,3,34,34
544,Sheena Chande,AW00011543,52,50 and above,New,2013-12-21,143,1,54,1,1,54,54
545,Joel Garcia,AW00011544,46,40-49,New,2013-08-28,147,1,89,2,2,89,89
546,Reginald Dominguez,AW00011545,52,50 and above,New,2013-07-13,148,1,54,1,1,54,54
547,Christine Chande,AW00011546,52,50 and above,New,2013-03-12,152,2,4460,5,4,2230,1486
548,Cindy Sai,AW00011547,46,40-49,New,2013-07-28,148,3,4976,5,4,1658,710
549,Raymond Sanchez,AW00011548,51,50 and above,VIP,2013-11-11,144,3,7068,9,8,2356,307
550,Crystal Liang,AW00011549,46,40-49,VIP,2013-12-12,143,3,7024,9,8,2341,292
551,Deb Torres,AW00011550,46,40-49,VIP,2013-03-16,152,3,5241,5,5,1747,374
552,Shannon Alvarez,AW00011551,NULL,50 and above,New,2013-03-01,152,1,54,1,1,54,54
553,Eddie Rubio,AW00011552,53,50 and above,New,2014-01-06,142,1,35,1,1,35,35
554,Sharon Luo,AW00011553,52,50 and above,New,2013-08-22,147,1,21,1,1,21,21
555,Sydney Simmons,AW00011554,93,50 and above,New,2013-05-08,150,1,35,1,1,35,35
556,Alexandria Henderson,AW00011555,88,50 and above,New,2013-05-08,150,1,35,1,1,35,35
557,Lucas Evans,AW00011556,53,50 and above,New,2013-12-21,143,1,21,1,1,21,21
558,Felicia Ramos,AW00011557,53,50 and above,New,2013-08-08,147,1,21,1,1,21,21
559,Ivan Malhotra,AW00011558,52,50 and above,New,2013-11-30,144,1,21,1,1,21,21
